,_index,uid,instance_type,instance_category,instance_generation,release_month,release_year,product_page,announcement_url,date,Instance,Memory (GiB),Processor,vCPUs,CPU cores,Threads per core,Accelerator count,Accelerators,Accelerator memory,category
918,928,c54d56443aca9e20,i7i.large,Storage Optimized,Current generation,April,2025,https://aws.amazon.com/ec2/instance-types/i7i/,https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/,2025-04-01,i7i.large,16.0,Intel Emerald Rapids,2,1,2,,,,storage
919,929,6af950b89f575b32,i7i.xlarge,Storage Optimized,Current generation,April,2025,https://aws.amazon.com/ec2/instance-types/i7i/,https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/,2025-04-01,i7i.xlarge,32.0,Intel Emerald Rapids,4,2,2,,,,storage
920,930,648982d01809b786,i7i.2xlarge,Storage Optimized,Current generation,April,2025,https://aws.amazon.com/ec2/instance-types/i7i/,https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/,2025-04-01,i7i.2xlarge,64.0,Intel Emerald Rapids,8,4,2,,,,storage
921,931,d6dc7760b52727e7,i7i.4xlarge,Storage Optimized,Current generation,April,2025,https://aws.amazon.com/ec2/instance-types/i7i/,https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/,2025-04-01,i7i.4xlarge,128.0,Intel Emerald Rapids,16,8,2,,,,storage
922,932,cc95b0cd8717a862,i7i.8xlarge,Storage Optimized,Current generation,April,2025,https://aws.amazon.com/ec2/instance-types/i7i/,https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/,2025-04-01,i7i.8xlarge,256.0,Intel Emerald Rapids,32,16,2,,,,storage
923,933,47fb5bf5e0f1a39d,i7i.12xlarge,Storage Optimized,Current generation,April,2025,https://aws.amazon.com/ec2/instance-types/i7i/,https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/,2025-04-01,i7i.12xlarge,384.0,Intel Emerald Rapids,48,24,2,,,,storage
924,934,6e43f90e0c69bd75,i7i.16xlarge,Storage Optimized,Current generation,April,2025,https://aws.amazon.com/ec2/instance-types/i7i/,https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/,2025-04-01,i7i.16xlarge,512.0,Intel Emerald Rapids,64,32,2,,,,storage
925,935,7d60663267430ed2,i7i.24xlarge,Storage Optimized,Current generation,April,2025,https://aws.amazon.com/ec2/instance-types/i7i/,https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/,2025-04-01,i7i.24xlarge,768.0,Intel Emerald Rapids,96,48,2,,,,storage
926,936,046e065795589b4e,i7i.48xlarge,Storage Optimized,Current generation,April,2025,https://aws.amazon.com/ec2/instance-types/i7i/,https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/,2025-04-01,i7i.48xlarge,1536.0,Intel Emerald Rapids,192,96,2,,,,storage
927,937,4d47c8b700b4d6f1,i7i.metal-24xl,Storage Optimized,Current generation,April,2025,https://aws.amazon.com/ec2/instance-types/i7i/,https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/,2025-04-01,i7i.metal-24xl,768.0,Intel Emerald Rapids,96,48,2,,,,storage
928,938,48a3caee72ab1c3a,i7i.metal-48xl,Storage Optimized,Current generation,April,2025,https://aws.amazon.com/ec2/instance-types/i7i/,https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/,2025-04-01,i7i.metal-48xl,1536.0,Intel Emerald Rapids,192,96,2,,,,storage
929,939,169d9e90484a2257,p6-b200.48xlarge,Accelerated Computing,Current generation,May,2025,https://aws.amazon.com/ec2/instance-types/p6/,https://aws.amazon.com/about-aws/whats-new/2025/05/amazon-ec2-p6-b200-instances-nvidia-b200-gpus/,2025-05-01,p6-b200.48xlarge,2048.0,Intel Xeon Emerald Rapids,192,96,2,8.0,NVIDIA B200,179.0,accelerator
930,940,3b2fcd9a44de607c,c8gn.medium,Compute Optimized,Current generation,June,2025,https://aws.amazon.com/ec2/instance-types/c8g/,https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/,2025-06-01,c8gn.medium,2.0,AWS Graviton4 Processor,1,1,1,,,,compute
931,941,96d218567356b912,c8gn.large,Compute Optimized,Current generation,June,2025,https://aws.amazon.com/ec2/instance-types/c8g/,https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/,2025-06-01,c8gn.large,4.0,AWS Graviton4 Processor,2,2,1,,,,compute
932,942,d806f0303bff170c,c8gn.xlarge,Compute Optimized,Current generation,June,2025,https://aws.amazon.com/ec2/instance-types/c8g/,https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/,2025-06-01,c8gn.xlarge,8.0,AWS Graviton4 Processor,4,4,1,,,,compute
933,943,86aef2d5c8abf958,c8gn.2xlarge,Compute Optimized,Current generation,June,2025,https://aws.amazon.com/ec2/instance-types/c8g/,https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/,2025-06-01,c8gn.2xlarge,16.0,AWS Graviton4 Processor,8,8,1,,,,compute
934,944,79dd998d55308031,c8gn.4xlarge,Compute Optimized,Current generation,June,2025,https://aws.amazon.com/ec2/instance-types/c8g/,https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/,2025-06-01,c8gn.4xlarge,32.0,AWS Graviton4 Processor,16,16,1,,,,compute
935,945,162573822a967bc2,c8gn.8xlarge,Compute Optimized,Current generation,June,2025,https://aws.amazon.com/ec2/instance-types/c8g/,https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/,2025-06-01,c8gn.8xlarge,64.0,AWS Graviton4 Processor,32,32,1,,,,compute
936,946,d80aa72541263023,c8gn.12xlarge,Compute Optimized,Current generation,June,2025,https://aws.amazon.com/ec2/instance-types/c8g/,https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/,2025-06-01,c8gn.12xlarge,96.0,AWS Graviton4 Processor,48,48,1,,,,compute
937,947,f7b63debd56c992b,c8gn.16xlarge,Compute Optimized,Current generation,June,2025,https://aws.amazon.com/ec2/instance-types/c8g/,https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/,2025-06-01,c8gn.16xlarge,128.0,AWS Graviton4 Processor,64,64,1,,,,compute
938,948,8675064a3e6ccba8,c8gn.24xlarge,Compute Optimized,Current generation,June,2025,https://aws.amazon.com/ec2/instance-types/c8g/,https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/,2025-06-01,c8gn.24xlarge,192.0,AWS Graviton4 Processor,96,96,1,,,,compute
939,949,11673685f0894207,c8gn.48xlarge,Compute Optimized,Current generation,June,2025,https://aws.amazon.com/ec2/instance-types/c8g/,https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/,2025-06-01,c8gn.48xlarge,384.0,AWS Graviton4 Processor,192,192,1,,,,compute
940,950,2a11d0e129c5eb95,c8gn.metal-24xl,Compute Optimized,Current generation,June,2025,https://aws.amazon.com/ec2/instance-types/c8g/,https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/,2025-06-01,c8gn.metal-24xl,192.0,AWS Graviton4 Processor,96,96,1,,,,compute
941,951,1097b65bcc8fff34,c8gn.metal-48xl,Compute Optimized,Current generation,June,2025,https://aws.amazon.com/ec2/instance-types/c8g/,https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/,2025-06-01,c8gn.metal-48xl,384.0,AWS Graviton4 Processor,192,192,1,,,,compute
942,952,232768cff401e0ac,g6f.large,Accelerated Computing,Current generation,July,2025,https://aws.amazon.com/ec2/instance-types/g6/,https://aws.amazon.com/about-aws/whats-new/2025/07/amazon-ec2-g6f-instances-fractional-gpus/,2025-07-01,g6f.large,8.0,AMD EPYC 7R13,2,1,2,1.0,NVIDIA L4 GPU,2.0,accelerator
943,953,85a9e9a8f8ea46ad,g6f.xlarge,Accelerated Computing,Current generation,July,2025,https://aws.amazon.com/ec2/instance-types/g6/,https://aws.amazon.com/about-aws/whats-new/2025/07/amazon-ec2-g6f-instances-fractional-gpus/,2025-07-01,g6f.xlarge,16.0,AMD EPYC 7R13,4,2,2,1.0,NVIDIA L4 GPU,2.0,accelerator
944,954,5d66925ea74565d2,g6f.2xlarge,Accelerated Computing,Current generation,July,2025,https://aws.amazon.com/ec2/instance-types/g6/,https://aws.amazon.com/about-aws/whats-new/2025/07/amazon-ec2-g6f-instances-fractional-gpus/,2025-07-01,g6f.2xlarge,32.0,AMD EPYC 7R13,8,4,2,1.0,NVIDIA L4 GPU,5.0,accelerator
945,955,257ac130b1d6ad10,g6f.4xlarge,Accelerated Computing,Current generation,July,2025,https://aws.amazon.com/ec2/instance-types/g6/,https://aws.amazon.com/about-aws/whats-new/2025/07/amazon-ec2-g6f-instances-fractional-gpus/,2025-07-01,g6f.4xlarge,64.0,AMD EPYC 7R13,16,8,2,1.0,NVIDIA L4 GPU,11.0,accelerator
946,956,9fb81869f5f7d429,gr6f.4xlarge,Accelerated Computing,Current generation,July,2025,https://aws.amazon.com/ec2/instance-types/g6/,https://aws.amazon.com/about-aws/whats-new/2025/07/amazon-ec2-g6f-instances-fractional-gpus/,2025-07-01,gr6f.4xlarge,128.0,AMD EPYC 7R13,16,8,2,1.0,NVIDIA L4 GPU,11.0,accelerator
947,957,5f6ae04a7b05963c,p5.4xlarge,Accelerated Computing,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/p5/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-p5-single-gpu-instances-now-available/,2025-08-01,p5.4xlarge,256.0,AMD EPYC 7R13,16,8,2,1.0,NVIDIA H100,80.0,accelerator
948,958,cb49197d61ed6bd9,r8i.large,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i.large,16.0,Intel Xeon Granite Rapids,2,1,2,,,,memory
949,959,b7061140f8c2f174,r8i.xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i.xlarge,32.0,Intel Xeon Granite Rapids,4,2,2,,,,memory
950,960,3d6128b24df3019a,r8i.2xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i.2xlarge,64.0,Intel Xeon Granite Rapids,8,4,2,,,,memory
951,961,c819af6efc690e09,r8i.4xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i.4xlarge,128.0,Intel Xeon Granite Rapids,16,8,2,,,,memory
952,962,89b478df49cec634,r8i.8xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i.8xlarge,256.0,Intel Xeon Granite Rapids,32,16,2,,,,memory
953,963,251ac47e79046709,r8i.12xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i.12xlarge,384.0,Intel Xeon Granite Rapids,48,24,2,,,,memory
954,964,e38366c1c624f28d,r8i.16xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i.16xlarge,512.0,Intel Xeon Granite Rapids,64,32,2,,,,memory
955,965,e03b6decb187f5af,r8i.24xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i.24xlarge,768.0,Intel Xeon Granite Rapids,96,48,2,,,,memory
956,966,3d052c187b71d527,r8i.32xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i.32xlarge,1024.0,Intel Xeon Granite Rapids,128,64,2,,,,memory
957,967,21e33ed24cd92b46,r8i.48xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i.48xlarge,1536.0,Intel Xeon Granite Rapids,192,96,2,,,,memory
958,968,4ddabd2d90326947,r8i.96xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i.96xlarge,3072.0,Intel Xeon Granite Rapids,384,192,2,,,,memory
959,969,fbb12c6987f4d1f2,r8i.metal-48xl,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i.metal-48xl,1536.0,Intel Xeon Granite Rapids,192,96,2,,,,memory
960,970,3dd794196109be77,r8i.metal-96xl,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i.metal-96xl,3072.0,Intel Xeon Granite Rapids,384,192,2,,,,memory
961,971,48cd14c3a615fc45,r8i-flex.large,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i-flex.large,16.0,Intel Xeon Granite Rapids,2,1,2,,,,memory
962,972,486c67e68cebe03f,r8i-flex.xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i-flex.xlarge,32.0,Intel Xeon Granite Rapids,4,2,2,,,,memory
963,973,e5ce25cfa07eb362,r8i-flex.2xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i-flex.2xlarge,64.0,Intel Xeon Granite Rapids,8,4,2,,,,memory
964,974,81ef61d14f65c7b6,r8i-flex.4xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i-flex.4xlarge,128.0,Intel Xeon Granite Rapids,16,8,2,,,,memory
965,975,ccb7f0828b3c1832,r8i-flex.8xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i-flex.8xlarge,256.0,Intel Xeon Granite Rapids,32,16,2,,,,memory
966,976,3c4ac7fee505ed12,r8i-flex.12xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i-flex.12xlarge,384.0,Intel Xeon Granite Rapids,48,24,2,,,,memory
967,977,982ff97f50b8d46e,r8i-flex.16xlarge,Memory Optimized,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/r8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/,2025-08-01,r8i-flex.16xlarge,512.0,Intel Xeon Granite Rapids,64,32,2,,,,memory
968,978,f25a961307a204a2,m8i.large,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i.large,8.0,Intel Xeon Granite Rapids,2,1,2,,,,general
969,979,7de5bf0506d5adba,m8i.xlarge,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i.xlarge,16.0,Intel Xeon Granite Rapids,4,2,2,,,,general
970,980,457c1d99193944cb,m8i.2xlarge,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i.2xlarge,32.0,Intel Xeon Granite Rapids,8,4,2,,,,general
971,981,9133693dc0fb6eee,m8i.4xlarge,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i.4xlarge,64.0,Intel Xeon Granite Rapids,16,8,2,,,,general
972,982,479914cb8db0ce29,m8i.8xlarge,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i.8xlarge,128.0,Intel Xeon Granite Rapids,32,16,2,,,,general
973,983,fe2e387208292cee,m8i.12xlarge,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i.12xlarge,192.0,Intel Xeon Granite Rapids,48,24,2,,,,general
974,984,00a6a107ba381142,m8i.16xlarge,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i.16xlarge,256.0,Intel Xeon Granite Rapids,64,32,2,,,,general
975,985,332a8a57c4462037,m8i.24xlarge,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i.24xlarge,384.0,Intel Xeon Granite Rapids,96,48,2,,,,general
976,986,644a8b30fc3513d3,m8i.32xlarge,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i.32xlarge,512.0,Intel Xeon Granite Rapids,128,64,2,,,,general
977,987,b49c9249cc1df6f7,m8i.48xlarge,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i.48xlarge,768.0,Intel Xeon Granite Rapids,192,96,2,,,,general
978,988,8b99665933188eff,m8i.96xlarge,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i.96xlarge,1536.0,Intel Xeon Granite Rapids,384,192,2,,,,general
979,989,96b35c6867274130,m8i.metal-48xl,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i.metal-48xl,768.0,Intel Xeon Granite Rapids,192,96,2,,,,general
980,990,d4926301ce0b18ef,m8i.metal-96xl,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i.metal-96xl,1536.0,Intel Xeon Granite Rapids,384,192,2,,,,general
981,991,86c0e5f058237729,m8i-flex.large,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i-flex.large,8.0,Intel Xeon Granite Rapids,2,1,2,,,,general
982,992,2af3aa3df558e4b5,m8i-flex.xlarge,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i-flex.xlarge,16.0,Intel Xeon Granite Rapids,4,2,2,,,,general
983,993,5cf1f83ab0b3d85d,m8i-flex.2xlarge,General Purpose,Current generation,August,2025,https://aws.amazon.com/ec2/instance-types/m8i/,https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-ec2-m8i-and-m8i-flex-instances-generally-available/,2025-08-01,m8i-flex.2xlarge,32.0,Intel Xeon Granite Rapids,8,4,2,,,,general
